recording,unit_id,unit_index,region_index,window_start_s,window_end_s,window_dur_s,window_source,n_spikes,rate_hz,isi_mean_s,isi_median_s,cv_isi,burst_count,burst_spike_frac,mean_ibi_s,is_active,is_silent,sttc_mean_window,sttc_mean_unit,sttc_degree,n_active_units_window,sttc_dt_s,sttc_degree_thresh,sttc_rate_resid_unit,sttc_rate_resid_window,sttc_degree_delta,sttc_mean_unit_delta,rate_hz_delta,burst_count_delta,tau_rec_burst_s,tau_rec_rate_s,burst_rate_ratio_post0,burst_rate_ratio_post_mid,burst_rate_ratio_post_last,rate_ratio_post0,rate_ratio_post_mid,rate_ratio_post_last,baseline_burst_rate_mean,baseline_rate_mean,injury_label,injury_start_s,injury_end_s,n_baseline_regions,n_post_regions
SM_pHshock,s9a,10,0,0.0,419.58000000000004,419.58000000000004,region,2613.0,6.227656227656227,0.16002184150076568,0.037449999999978445,2.065679624455758,268.0,0.7986988136241867,1.3460059925093617,1.0,0.0,0.2158359641606255,0.26638818494932937,29.0,34.0,0.05,0.1,-0.23301740848066765,-0.12930121230786024,-2.0,-0.025311140999196513,-4.108870775537441,-257.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s9b,11,0,0.0,419.58000000000004,419.58000000000004,region,1469.0,3.501120167786834,0.2848145265667575,0.07153749999997672,1.6489223715355619,193.0,0.6085772634445201,2.042367578125002,1.0,0.0,0.2158359641606255,0.27866801090555854,32.0,34.0,0.05,0.1,-0.09244097733690743,-0.12930121230786024,0.0,0.04216767553634415,-0.7865007865007754,-64.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s9c,12,0,0.0,419.58000000000004,419.58000000000004,region,3000.0,7.150007150007149,0.13929057185728577,0.021549999999990632,2.1957031269059897,393.0,0.862,0.941920854591836,1.0,0.0,0.2158359641606255,0.380551237702915,33.0,34.0,0.05,0.1,-0.1622553926218151,-0.12930121230786024,-1.0,0.0844955524302351,-0.20020020020020013,2.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s9d,13,0,0.0,419.58000000000004,419.58000000000004,region,985.0,2.347585680919014,0.4246963668699187,0.07857500000000428,1.941967228889024,135.0,0.5695431472081218,3.0240281716417945,1.0,0.0,0.2158359641606255,0.32013942891883845,32.0,34.0,0.05,0.1,0.0033097736403279177,-0.12930121230786024,-2.0,0.09819091698796245,-0.5553172219838887,-38.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s10a,14,0,0.0,419.58000000000004,419.58000000000004,region,501.0,1.194051194051194,0.8307682999999999,0.3872624999999772,1.5489363065881154,33.0,0.2315369261477046,11.161210156250004,1.0,0.0,0.2158359641606255,0.10801149038012006,17.0,34.0,0.05,0.1,-0.154538831934435,-0.12930121230786024,14.0,0.17454023637243518,-0.660183993517329,-19.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s11a,15,0,0.0,419.58000000000004,419.58000000000004,region,905.0,2.15691882358549,0.4623822455752213,0.08561249999999632,2.426874854252582,112.0,0.5524861878453039,3.600589414414414,1.0,0.0,0.2158359641606255,0.151740856829878,26.0,34.0,0.05,0.1,-0.15611700787607788,-0.12930121230786024,11.0,0.23026379721246834,-0.3765670432337094,-24.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s11b,16,0,0.0,419.58000000000004,419.58000000000004,region,472.0,1.1249344582677916,0.881494957537155,0.42807499999997844,1.4237668822871712,34.0,0.25,12.214503787878783,1.0,0.0,0.2158359641606255,0.2658557974822015,33.0,34.0,0.05,0.1,0.0065577492501974755,-0.12930121230786024,-5.0,0.04397979204829977,-0.602983936317271,-23.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s11c,17,0,0.0,419.58000000000004,419.58000000000004,region,467.0,1.1130177796844463,0.8986665772532189,0.44917499999998256,1.5780686320017356,16.0,0.10492505353319058,23.055964999999997,1.0,0.0,0.2158359641606255,0.16972272167489288,30.0,34.0,0.05,0.1,-0.08901458964632647,-0.12930121230786024,-3.0,0.023505091697436697,-0.8246341579674924,-16.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s11d,18,0,0.0,419.58000000000004,419.58000000000004,region,1014.0,2.4167024167024165,0.4130878578479763,0.1685500000000033,1.5469547017286722,100.0,0.33826429980276135,4.103746717171718,1.0,0.0,0.2158359641606255,0.2036543605561211,31.0,34.0,0.05,0.1,-0.11642756880494046,-0.12930121230786024,-2.0,0.03180399608455137,-0.7626674293341027,-79.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s12a,19,0,0.0,419.58000000000004,419.58000000000004,region,1003.0,2.390485723819057,0.39335309381237527,0.02677500000000066,6.176761393129431,88.0,0.9192422731804586,4.197619540229889,1.0,0.0,0.2158359641606255,0.20106707062877036,24.0,34.0,0.05,0.1,-0.11778123752856498,-0.12930121230786024,7.0,0.15333738897310725,-0.4862004862004814,-18.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s12b,20,0,0.0,419.58000000000004,419.58000000000004,region,379.0,0.9032842366175698,1.0925983465608464,0.5265500000000003,1.6898280136510395,22.0,0.21108179419525067,14.881529761904758,1.0,0.0,0.2158359641606255,0.19983308546394177,29.0,34.0,0.05,0.1,-0.04903525622746749,-0.12930121230786024,0.0,0.04873298568374923,-0.10963344296677935,-6.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
SM_pHshock,s12c,21,0,0.0,419.58000000000004,419.58000000000004,region,492.0,1.1726011726011725,0.8506810081466394,0.30270000000001573,1.9981354998861154,20.0,0.1402439024390244,19.21446973684211,1.0,0.0,0.2158359641606255,0.0998768445301041,14.0,34.0,0.05,0.1,-0.1616641513450386,-0.12930121230786024,-3.0,0.017744035625918392,-1.036751036751037,-20.0,119.99399999999969,38759.994,0.9719934102141682,0.8852601996317434,0.15568369028006523,0.9360823107618856,0.8634525770562237,0.21369614432571857,0.14466847800181135,1.591521493482278,CO_2 Shutoff,2400.0,2400.0060000000003,5,169
